Parish Code,Parish,Sub-County Code,Sub-County,District Code,District
40620305,MBATA,406203,BWESUMBU,406,KASESE
40620401,HIMA TOWN CENTRE WARD,406204,HIMA TOWN COUNCIL,406,KASESE
40620402,KARUNGIBATE  WARD,406204,HIMA TOWN COUNCIL,406,KASESE
40620403,KENDAHI WARD,406204,HIMA TOWN COUNCIL,406,KASESE
40620404,KISENYI WARD,406204,HIMA TOWN COUNCIL,406,KASESE
40620405,MOWLEM WARD,406204,HIMA TOWN COUNCIL,406,KASESE
40620501,KANAMBA,406205,KARUSANDARA,406,KASESE
40620502,KARUSANDARA,406205,KARUSANDARA,406,KASESE
40620503,KIBUGA,406205,KARUSANDARA,406,KASESE
40620504,KYALANGA,406205,KARUSANDARA,406,KASESE
40620601,KYAKITALE WARD,406206,KATWE- KABATORO T.C,406,KASESE
40620602,KYARUKARA  WARD,406206,KATWE- KABATORO T.C,406,KASESE
40620603,RWENJUBU  WARD,406206,KATWE- KABATORO T.C,406,KASESE
40620701,BUNYANDIKO,406207,KILEMBE,406,KASESE
40620702,KIBANDAMA,406207,KILEMBE,406,KASESE
40620703,MBUNGA,406207,KILEMBE,406,KASESE
40620704,NYAKAZINGA,406207,KILEMBE,406,KASESE
40620801,HIMA,406208,KITSWAMBA,406,KASESE
40620802,KIHYO,406208,KITSWAMBA,406,KASESE
40620803,KITSWAMBA,406208,KITSWAMBA,406,KASESE
40620804,RUGENDABARA,406208,KITSWAMBA,406,KASESE
40620901,KABATUNDA,406209,KYABARUNGIRA,406,KASESE
40620902,KARAMBI,406209,KYABARUNGIRA,406,KASESE
40620903,KIRABAHO,406209,KYABARUNGIRA,406,KASESE
40620904,KISODO,406209,KYABARUNGIRA,406,KASESE
40620905,KYABARUNGIRA,406209,KYABARUNGIRA,406,KASESE
40620906,RWESANDE,406209,KYABARUNGIRA,406,KASESE
40621001,HAMUKUNGU,406210,LAKE KATWE,406,KASESE
40621002,KABIRIZI,406210,LAKE KATWE,406,KASESE
40621003,KAHOKYA,406210,LAKE KATWE,406,KASESE
40621004,KASENYI,406210,LAKE KATWE,406,KASESE
40621005,KATUNGURU,406210,LAKE KATWE,406,KASESE
40621006,MWEYA,406210,LAKE KATWE,406,KASESE
40621101,BIKONE,406211,MALIBA,406,KASESE
40621102,BUHUNGA,406211,MALIBA,406,KASESE
40621103,ISULE,406211,MALIBA,406,KASESE
40621104,KATEBE,406211,MALIBA,406,KASESE
40621105,KISANGA,406211,MALIBA,406,KASESE
40621106,MUBUKU,406211,MALIBA,406,KASESE
40621107,MUBUKU TOWN BOARD,406211,MALIBA,406,KASESE
40621108,NYABISUSI,406211,MALIBA,406,KASESE
40621109,NYANGORONGO,406211,MALIBA,406,KASESE
40621201,KAHENDERO,406212,MUHOKYA,406,KASESE
40621202,KIBIRI,406212,MUHOKYA,406,KASESE
40621203,KIREMBE,406212,MUHOKYA,406,KASESE
40621204,MUHOKYA,406212,MUHOKYA,406,KASESE
40621205,NYAMIRAMI,406212,MUHOKYA,406,KASESE
40621301,BUGHALITSA,406213,RUKOKI,406,KASESE
40621302,KIGORO I,406213,RUKOKI,406,KASESE
40621303,NYAKABINGO I,406213,RUKOKI,406,KASESE
40630101,KATIRI WARD,406301,BULEMBIA  DIVISION,406,KASESE
40630102,KYANJUKI,406301,BULEMBIA  DIVISION,406,KASESE
40630103,NAMUHUGA,406301,BULEMBIA  DIVISION,406,KASESE
40630104,NYAKABINGO III,406301,BULEMBIA  DIVISION,406,KASESE
40630201,BASE CAMP WARD,406302,CENTRAL DIVISION,406,KASESE
40630202,KAMAIBA,406302,CENTRAL DIVISION,406,KASESE
40630203,KILEMBE,406302,CENTRAL DIVISION,406,KASESE
40630204,NYAKABINGO II,406302,CENTRAL DIVISION,406,KASESE
40630205,RAILWAY WARD,406302,CENTRAL DIVISION,406,KASESE
40630206,TOWN CENTRE,406302,CENTRAL DIVISION,406,KASESE
40630301,KANYANGEYA,406303,NYAMWAMBA DIVISION,406,KASESE
40630302,KIHARA,406303,NYAMWAMBA DIVISION,406,KASESE
40630303,KISANGA WARD,406303,NYAMWAMBA DIVISION,406,KASESE
40630304,NYAKASANGA I WARD,406303,NYAMWAMBA DIVISION,406,KASESE
40630305,NYAKASANGA II WARD,406303,NYAMWAMBA DIVISION,406,KASESE
40630306,RUKOKI WARD,406303,NYAMWAMBA DIVISION,406,KASESE
40630307,SCHEME,406303,NYAMWAMBA DIVISION,406,KASESE
40710101,IGAYAZA,407101,BIREMBO,407,KIBAALE
40710102,KISIIJA,407101,BIREMBO,407,KIBAALE
40710103,KYAKARONGO,407101,BIREMBO,407,KIBAALE
40710104,NYANSIMBI,407101,BIREMBO,407,KIBAALE
40710201,GAYAZA,407102,BWANSWA,407,KIBAALE
40710202,KASINGO,407102,BWANSWA,407,KIBAALE
40710203,KIHUMURO,407102,BWANSWA,407,KIBAALE
40710204,KIHURUMBA,407102,BWANSWA,407,KIBAALE
40710205,LUBAYA,407102,BWANSWA,407,KIBAALE
40710206,NKONDO,407102,BWANSWA,407,KIBAALE
40710301,KATATEMWA,407103,KAKINDO,407,KIBAALE
40710302,KIKOORA,407103,KAKINDO,407,KIBAALE
40710303,KIKWAYA,407103,KAKINDO,407,KIBAALE
40710304,RUKUNYU,407103,KAKINDO,407,KIBAALE
40710305,RWEMBUBA,407103,KAKINDO,407,KIBAALE
40710401,CENTRAL,407104,KAKUMIRO TOWN COUNCIL,407,KIBAALE
40710402,KABWORO,407104,KAKUMIRO TOWN COUNCIL,407,KIBAALE
40710403,KANYAWAWA,407104,KAKUMIRO TOWN COUNCIL,407,KIBAALE
40710404,MASONDE,407104,KAKUMIRO TOWN COUNCIL,407,KIBAALE
40710405,SEMWEMA,407104,KAKUMIRO TOWN COUNCIL,407,KIBAALE
40710501,KAKAYO,407105,KASAMBYA,407,KIBAALE
40710502,KIKAADA,407105,KASAMBYA,407,KIBAALE
40710503,KYEBANDO,407105,KASAMBYA,407,KIBAALE
40710504,MITEMBO,407105,KASAMBYA,407,KIBAALE
40710601,BUHONDA,407106,KASIITA,407,KIBAALE
40710602,KASIITA,407106,KASIITA,407,KIBAALE
40710603,KATIKARA,407106,KASIITA,407,KIBAALE
40710604,MWITANZIGE,407106,KASIITA,407,KIBAALE
40710701,BINIKIRA,407107,MPASAANA,407,KIBAALE
40710702,BUJAJA,407107,MPASAANA,407,KIBAALE
40710703,MASURWA,407107,MPASAANA,407,KIBAALE
40710704,MPASAANA,407107,MPASAANA,407,KIBAALE
40710705,MPONGO,407107,MPASAANA,407,KIBAALE
40710706,RWAMATA,407107,MPASAANA,407,KIBAALE
40710801,KINUNDA,407108,NALWEYO,407,KIBAALE
40710802,KIRIISA,407108,NALWEYO,407,KIBAALE
40710803,KYABEYA,407108,NALWEYO,407,KIBAALE
40710804,MASAKA,407108,NALWEYO,407,KIBAALE
40710901,ISUNGA,407109,NKOOKO,407,KIBAALE
40710902,KALANGALA,407109,NKOOKO,407,KIBAALE
40710903,KIBIJJO,407109,NKOOKO,407,KIBAALE
40710904,KITEGURA,407109,NKOOKO,407,KIBAALE
40710905,KITUTUMA,407109,NKOOKO,407,KIBAALE
40710906,KYABAKAMBA,407109,NKOOKO,407,KIBAALE
40710907,NSAANA,407109,NKOOKO,407,KIBAALE
40710908,RUBUMBO,407109,NKOOKO,407,KIBAALE
40710909,SAZIKE,407109,NKOOKO,407,KIBAALE
40720101,BURORA,407201,BURORA,407,KIBAALE
40720102,KAYEMBE,407201,BURORA,407,KIBAALE
40720103,NYAMIGISA,407201,BURORA,407,KIBAALE
40720104,NYAMUKAIKURU,407201,BURORA,407,KIBAALE
40720201,KISUURA PARISH,407202,BWIKARA,407,KIBAALE
40720202,MAIRIRWE PARISH,407202,BWIKARA,407,KIBAALE
40720203,NYAKARONGO PARISH,407202,BWIKARA,407,KIBAALE
40720204,NYAMASA PARISH,407202,BWIKARA,407,KIBAALE
40720301,KABAMBA,407203,KABAMBA,407,KIBAALE
40720302,KIRYANJAGI,407203,KABAMBA,407,KIBAALE
40720303,NYAKASOZI,407203,KABAMBA,407,KIBAALE
40720304,RUSEKERE,407203,KABAMBA,407,KIBAALE
40720401,BUKUNGWE,407204,KAGADI,407,KIBAALE
40720402,BUSIRABO,407204,KAGADI,407,KIBAALE
40720403,KANYANGOMA,407204,KAGADI,407,KIBAALE
40720404,KENGA,407204,KAGADI,407,KIBAALE
40720405,KIHAYURA,407204,KAGADI,407,KIBAALE
40720501,CENTRAL WARD,407205,KAGADI TC,407,KIBAALE
40720502,KIBANGA WARD,407205,KAGADI TC,407,KIBAALE
40720503,KIRABA WARD,407205,KAGADI TC,407,KIBAALE
40720504,KITEGWA WARD,407205,KAGADI TC,407,KIBAALE
40720505,KYOMUKAMA WARD,407205,KAGADI TC,407,KIBAALE
40720506,MAMBUGU WARD,407205,KAGADI TC,407,KIBAALE
40720601,KICUCUURA,407206,KIRYANGA,407,KIBAALE
40720602,KIKONDA,407206,KIRYANGA,407,KIBAALE
40720603,KIRYANGA,407206,KIRYANGA,407,KIBAALE
40720604,KITOORO,407206,KIRYANGA,407,KIBAALE
40720701,HAMUGYI,407207,KYAKABADIIMA,407,KIBAALE
40720702,KAMUYANGE,407207,KYAKABADIIMA,407,KIBAALE
40720703,KANYABEBE,407207,KYAKABADIIMA,407,KIBAALE
40720704,KYAKABADIIMA,407207,KYAKABADIIMA,407,KIBAALE
40720801,ISUNGA,407208,KYANAISOKE,407,KIBAALE
40720802,KAHUNDE,407208,KYANAISOKE,407,KIBAALE
40720803,KAMUROZA,407208,KYANAISOKE,407,KIBAALE
40720804,KYANAISOKE,407208,KYANAISOKE,407,KIBAALE
40720901,BUSWAKA,407209,KYATEREKERA,407,KIBAALE
40720902,KYATEREKERA,407209,KYATEREKERA,407,KIBAALE
40720903,NYANTONZI,407209,KYATEREKERA,407,KIBAALE
40720904,WANGEYO,407209,KYATEREKERA,407,KIBAALE
40721001,KITEMA,407210,KYENZIGE,407,KIBAALE
40721002,KYENZIGE,407210,KYENZIGE,407,KIBAALE
40721003,MPAMBA,407210,KYENZIGE,407,KIBAALE
40721004,NYABUHIKYE,407210,KYENZIGE,407,KIBAALE
40721101,KAITEMBA,407211,MABAALE,407,KIBAALE
40721102,KIHUURA,407211,MABAALE,407,KIBAALE
40721103,KIMANYA,407211,MABAALE,407,KIBAALE
40721104,KIRANZI,407211,MABAALE,407,KIBAALE
40721105,KITEMUZI,407211,MABAALE,407,KIBAALE
40721106,KYAMASEGA,407211,MABAALE,407,KIBAALE
40721107,NYABUTANZI,407211,MABAALE,407,KIBAALE
40721108,RWINA,407211,MABAALE,407,KIBAALE
40721201,MUGYENZA,407212,MPEEFU,407,KIBAALE
40721202,NYAMUKARA,407212,MPEEFU,407,KIBAALE
40721203,RUBIRIZI,407212,MPEEFU,407,KIBAALE
40721204,RWABARANGA,407212,MPEEFU,407,KIBAALE
40721301,GALIBOLEKA,407213,MUHORRO,407,KIBAALE
40721302,NYAMACUMU,407213,MUHORRO,407,KIBAALE
40721401,BUTUMBA,407214,MUHORRO T-COUNCIL,407,KIBAALE
40721402,KAPYEMI,407214,MUHORRO T-COUNCIL,407,KIBAALE
40721403,KARUSWIGA,407214,MUHORRO T-COUNCIL,407,KIBAALE
40721404,KISWEEKA,407214,MUHORRO T-COUNCIL,407,KIBAALE
40721405,NYAMITI,407214,MUHORRO T-COUNCIL,407,KIBAALE
40721406,NYANSEKE,407214,MUHORRO T-COUNCIL,407,KIBAALE
40721501,KAMINA,407215,NDAIGA,407,KIBAALE
40721502,KITEBERE,407215,NDAIGA,407,KIBAALE
40721503,NDAIGA,407215,NDAIGA,407,KIBAALE
40721504,NYAMASOGA,407215,NDAIGA,407,KIBAALE
40721601,IGAYAZA,407216,PAACWA,407,KIBAALE
40721602,KYABASARA,407216,PAACWA,407,KIBAALE
40721603,KYAKABANDA,407216,PAACWA,407,KIBAALE
40721604,PAACWA,407216,PAACWA,407,KIBAALE
40721701,BUHUMURIRO,407217,RUGASHARI,407,KIBAALE
40721702,BWERANYANGE,407217,RUGASHARI,407,KIBAALE
40721703,NDEEBA,407217,RUGASHARI,407,KIBAALE
40721704,RUGASHARI,407217,RUGASHARI,407,KIBAALE
40721705,YORODANI,407217,RUGASHARI,407,KIBAALE
40721801,KAMAIRA,407218,RUTEETE,407,KIBAALE
40721802,KINYARWANDA,407218,RUTEETE,407,KIBAALE
40721803,NYABWEGYEREKA,407218,RUTEETE,407,KIBAALE
40721804,NYAKASHEMA,407218,RUTEETE,407,KIBAALE
40721805,RUBOONA,407218,RUTEETE,407,KIBAALE
40721806,RUTEETE,407218,RUTEETE,407,KIBAALE
40730101,BUBANGO,407301,BUBANGO,407,KIBAALE
40730102,BUCUUHYA,407301,BUBANGO,407,KIBAALE
40730103,RWAMAGANDO,407301,BUBANGO,407,KIBAALE
40730104,RWEEGA,407301,BUBANGO,407,KIBAALE
40730201,BUKONDA,407302,BWAMIRAMIRA,407,KIBAALE
40730202,KIBAALI,407302,BWAMIRAMIRA,407,KIBAALE
40730203,KIBINGO,407302,BWAMIRAMIRA,407,KIBAALE
40730204,KIRIBANGA,407302,BWAMIRAMIRA,407,KIBAALE
40730301,KABALEGA WARD,407303,KIBAALE TC,407,KIBAALE
40730302,KAMURASI,407303,KIBAALE TC,407,KIBAALE
40730303,MASAZA WARD,407303,KIBAALE TC,407,KIBAALE
40730304,RUGUUZA WARD,407303,KIBAALE TC,407,KIBAALE
40730401,KASIMBI,407304,KYEBANDO,407,KIBAALE
40730402,KASOZI,407304,KYEBANDO,407,KIBAALE
40730403,KAYANJA,407304,KYEBANDO,407,KIBAALE
40730404,KIBINGO,407304,KYEBANDO,407,KIBAALE
40730405,KICUNDA,407304,KYEBANDO,407,KIBAALE
40730406,KIRASA,407304,KYEBANDO,407,KIBAALE
40730407,KISOJO,407304,KYEBANDO,407,KIBAALE
40730408,MUTAGATA,407304,KYEBANDO,407,KIBAALE
40730501,KAISEKENKERE,407305,MATALE,407,KIBAALE
40730502,KALANGALA,407305,MATALE,407,KIBAALE
40730503,KITABA,407305,MATALE,407,KIBAALE
40730504,NKENDA,407305,MATALE,407,KIBAALE
40730601,IMARA,407306,MUGARAMA,407,KIBAALE
40730602,KEZIMBIRA,407306,MUGARAMA,407,KIBAALE
40730603,KITUUMA,407306,MUGARAMA,407,KIBAALE
40730604,MUGARAMA,407306,MUGARAMA,407,KIBAALE
40730701,BUJOGOLO,407307,NYAMARUNDA,407,KIBAALE
40730702,KIBOGO,407307,NYAMARUNDA,407,KIBAALE
40730703,KYANYI,407307,NYAMARUNDA,407,KIBAALE
40730704,NYAMARUNDA,407307,NYAMARUNDA,407,KIBAALE
40730801,IGOZA,407308,NYAMARWA,407,KIBAALE
40730802,KAMONDO,407308,NYAMARWA,407,KIBAALE
40730803,KYAKATWANGA,407308,NYAMARWA,407,KIBAALE
40730804,NYAMARWA,407308,NYAMARWA,407,KIBAALE
40810101,IREMERA,408101,BUKIMBIRI,408,KISORO
40810102,KAGUNGA,408101,BUKIMBIRI,408,KISORO
40810201,BUHOZI,408102,BUSANZA,408,KISORO
40810202,BUHUMBU,408102,BUSANZA,408,KISORO
40810203,GITOVU,408102,BUSANZA,408,KISORO
40810301,MUGANZA,408103,CHAHI,408,KISORO
40810302,NYAKABINGO,408103,CHAHI,408,KISORO
40810303,RUTARE,408103,CHAHI,408,KISORO
40810401,KAGEZI,408104,KANABA,408,KISORO
40810402,MUHINDURA,408104,KANABA,408,KISORO
40810501,RUBUGURI,408105,KIRUNDO,408,KISORO
40810502,RUBUGURI TOWN BOARD,408105,KIRUNDO,408,KISORO
40810503,RUTAKA,408105,KIRUNDO,408,KISORO
40810601,NORTH WARD,408106,KISORO TOWN COUNCIL,408,KISORO
40810602,SOUTH WARD,408106,KISORO TOWN COUNCIL,408,KISORO
40810701,BUNAGANA,408107,MURAMBA,408,KISORO
40810702,BUNAGANA  TOWN  BOARD,408107,MURAMBA,408,KISORO
40810703,GISOZI,408107,MURAMBA,408,KISORO
40810704,MURAMBA,408107,MURAMBA,408,KISORO
40810705,SOOKO,408107,MURAMBA,408,KISORO
40810801,CHAHAFI,408108,MURORA,408,KISORO
40810802,CHIBUMBA,408108,MURORA,408,KISORO
40810901,NTEKO,408109,NYABWISHENYA,408,KISORO
40810902,NYARUTEMBE,408109,NYABWISHENYA,408,KISORO
40811001,GASIIZA,408110,NYAKABANDE,408,KISORO
40811002,GISORORA,408110,NYAKABANDE,408,KISORO
40811003,RWINGWE,408110,NYAKABANDE,408,KISORO
40811101,CHIHE,408111,NYAKINAMA,408,KISORO
40811102,MBUGA,408111,NYAKINAMA,408,KISORO
40811103,RWARAMBA,408111,NYAKINAMA,408,KISORO
40811201,BUSENGO,408112,NYARUBUYE,408,KISORO
40811202,KARAMBI,408112,NYARUBUYE,408,KISORO
40811301,GASOVU,408113,NYARUSIZA,408,KISORO
40811302,GITENDERI,408113,NYARUSIZA,408,KISORO
40811303,MABUNGO,408113,NYARUSIZA,408,KISORO
40811304,RUKONGI,408113,NYARUSIZA,408,KISORO
40811401,BUBUYE,408114,NYUNDO,408,KISORO
40811402,NYUNDO,408114,NYUNDO,408,KISORO
40910101,KABANGO,409101,BUDONGO,409,MASINDI
40910102,KASENENE,409101,BUDONGO,409,MASINDI
40910103,KASONGOIRE,409101,BUDONGO,409,MASINDI
40910104,KINYARA,409101,BUDONGO,409,MASINDI
40910105,NYABYEYA,409101,BUDONGO,409,MASINDI
40910106,NYANTONZI,409101,BUDONGO,409,MASINDI
40910201,BIKONZI,409102,BWIJANGA,409,MASINDI
40910202,KAHEMBE,409102,BWIJANGA,409,MASINDI
40910203,KITAMBA,409102,BWIJANGA,409,MASINDI
40910204,NTOOMA,409102,BWIJANGA,409,MASINDI
40910205,RUKONDWA,409102,BWIJANGA,409,MASINDI
40920101,KIJUNJUBWA,409201,KIMENGO,409,MASINDI
40920102,KIMENGO,409201,KIMENGO,409,MASINDI
40920201,BIGANDO,409202,MIIRYA,409,MASINDI
40920202,ISIMBA,409202,MIIRYA,409,MASINDI
40920203,KIGULYA,409202,MIIRYA,409,MASINDI
40920301,KIHAGUZI,409203,PAKANYI,409,MASINDI
40920302,KIRUULI,409203,PAKANYI,409,MASINDI
40920303,KYAKAMESE,409203,PAKANYI,409,MASINDI
40920304,KYATIRI,409203,PAKANYI,409,MASINDI
40920305,LABONGO,409203,PAKANYI,409,MASINDI
40930101,CIVIC WARD,409301,CENTRAL DIVISION,409,MASINDI
40930102,SOUTHERN WARD,409301,CENTRAL DIVISION,409,MASINDI
40930103,WESTERN WARD,409301,CENTRAL DIVISION,409,MASINDI
40930201,KIBWONA,409302,KARUJUBU,409,MASINDI
40930202,KIHUUBA,409302,KARUJUBU,409,MASINDI
40930203,KISIITA,409302,KARUJUBU,409,MASINDI
40930301,BIGANDO,409303,KIGULYA,409,MASINDI
40930302,ISIMBA,409303,KIGULYA,409,MASINDI
40930303,KIGULYA,409303,KIGULYA,409,MASINDI
40930401,KIKWANANA WARD,409304,NYANGAHYA,409,MASINDI
40930402,KIRYANGA,409304,NYANGAHYA,409,MASINDI
41010101,BIHARWE,410101,BIHARWE,410,MBARARA
41010102,BIHARWE TB,410101,BIHARWE,410,MBARARA
41010103,KISHASHA,410101,BIHARWE,410,MBARARA
41010104,NYABUHAMA,410101,BIHARWE,410,MBARARA
41010105,NYAKINENGO,410101,BIHARWE,410,MBARARA
41010106,RWENJERU,410101,BIHARWE,410,MBARARA
41010201,KAMUSHOKO,410102,BUBAARE,410,MBARARA
41010202,KASHAKA,410102,BUBAARE,410,MBARARA
41010203,KATOJO,410102,BUBAARE,410,MBARARA
41010204,MUGARUTSYA,410102,BUBAARE,410,MBARARA
41010205,RUGARAMA,410102,BUBAARE,410,MBARARA
41010206,RWENSHANKU,410102,BUBAARE,410,MBARARA
41010301,BUKIRO,410103,BUKIIRO,410,MBARARA
41010302,NYANJA,410103,BUKIIRO,410,MBARARA
41010303,NYARUBUNGO,410103,BUKIIRO,410,MBARARA
41010304,RUBINGO,410103,BUKIIRO,410,MBARARA
41010401,BWENGURE,410104,KAGONGI,410,MBARARA
41010402,KIBINGO,410104,KAGONGI,410,MBARARA
41010403,KYANDAHI,410104,KAGONGI,410,MBARARA
41010404,NGANGO,410104,KAGONGI,410,MBARARA
41010405,NSIIKA,410104,KAGONGI,410,MBARARA
41010406,NTUURA,410104,KAGONGI,410,MBARARA
41010501,BUNUTSYA,410105,KAKIIKA,410,MBARARA
41010502,KAKIIKA,410105,KAKIIKA,410,MBARARA
41010503,KAKOMA,410105,KAKIIKA,410,MBARARA
41010504,NYARUBANGA,410105,KAKIIKA,410,MBARARA
41010505,RWEMIGINA,410105,KAKIIKA,410,MBARARA
41010601,MIRONGO,410106,KASHARE,410,MBARARA
41010602,MITOOZO,410106,KASHARE,410,MBARARA
41010603,NCHUNE,410106,KASHARE,410,MBARARA
41010604,NYABISIRIRA,410106,KASHARE,410,MBARARA
41010701,BUNENERO,410107,RUBAYA,410,MBARARA
41010702,ITARA,410107,RUBAYA,410,MBARARA
41010703,RUBURARA,410107,RUBAYA,410,MBARARA
41010704,RUHUNGA,410107,RUBAYA,410,MBARARA
41010705,RUSHOZI,410107,RUBAYA,410,MBARARA
41010801,BITSYA,410108,RUBINDI,410,MBARARA
41010802,KABARE,410108,RUBINDI,410,MBARARA
41010803,KARIRO,410108,RUBINDI,410,MBARARA
41010804,KARWESANGA,410108,RUBINDI,410,MBARARA
41010805,NYAMIRIRO,410108,RUBINDI,410,MBARARA
41010806,RWAMUHIGI,410108,RUBINDI,410,MBARARA
41010901,KAKYERERE,410109,RWANYAMAHEMBE,410,MBARARA
41010902,KANYERERE,410109,RWANYAMAHEMBE,410,MBARARA
41010903,KATYAZO,410109,RWANYAMAHEMBE,410,MBARARA
41010904,MABIRA,410109,RWANYAMAHEMBE,410,MBARARA
41010905,RUTOMA,410109,RWANYAMAHEMBE,410,MBARARA
41010906,RWEBISHEKYE,410109,RWANYAMAHEMBE,410,MBARARA
41020101,KAKOBA,410201,KAKOBA,410,MBARARA
41020102,NYAMITYOBORA,410201,KAKOBA,410,MBARARA
41020201,KAMUKUZI,410202,KAMUKUZI,410,MBARARA
41020202,RUHARO,410202,KAMUKUZI,410,MBARARA
41020301,KATETE,410203,NYAMITANGA,410,MBARARA
41020302,RUTI,410203,NYAMITANGA,410,MBARARA
41030101,KABARAMA,410301,BUGAMBA,410,MBARARA
41030102,KAMOMO,410301,BUGAMBA,410,MBARARA
41030103,KIBINGO,410301,BUGAMBA,410,MBARARA
41030104,KITOJO,410301,BUGAMBA,410,MBARARA
41030105,NGUGO,410301,BUGAMBA,410,MBARARA
41030106,NYARUHANDAGAZI,410301,BUGAMBA,410,MBARARA
41030107,RWEIBOGO,410301,BUGAMBA,410,MBARARA
41030201,BUSHWERE,410302,MWIZI,410,MBARARA
41030202,KIGAAGA,410302,MWIZI,410,MBARARA
41030203,NGOMA,410302,MWIZI,410,MBARARA
41030204,RUKARABO,410302,MWIZI,410,MBARARA
41030205,RYAMIYONGA,410302,MWIZI,410,MBARARA
41030301,BUJAGA,410303,NDEIJA,410,MBARARA
41030302,KAKIGAANI,410303,NDEIJA,410,MBARARA
41030303,KIBAARE,410303,NDEIJA,410,MBARARA
41030304,KONGORO,410303,NDEIJA,410,MBARARA
41030305,NDEIJA,410303,NDEIJA,410,MBARARA
41030306,NYAKAIKARA,410303,NDEIJA,410,MBARARA
41030307,NYEIHANGA,410303,NDEIJA,410,MBARARA
41030308,RWENSINGA,410303,NDEIJA,410,MBARARA
41030401,BUGASHE,410304,NYAKAYOJO,410,MBARARA
41030402,KATOJO,410304,NYAKAYOJO,410,MBARARA
41030403,KICHWAMBA,410304,NYAKAYOJO,410,MBARARA
41030404,NYARUBUNGO II,410304,NYAKAYOJO,410,MBARARA
41030405,RUKINDO,410304,NYAKAYOJO,410,MBARARA
41030406,RWAKISHAKIIZI,410304,NYAKAYOJO,410,MBARARA
41030501,KITUNGURU,410305,RUGANDO,410,MBARARA
41030502,MIRAMA,410305,RUGANDO,410,MBARARA
41030503,NYABIKUNGU,410305,RUGANDO,410,MBARARA
41030504,NYAKABARE,410305,RUGANDO,410,MBARARA
41030505,NYARUBUNGO,410305,RUGANDO,410,MBARARA
41110101,ITERERO,411101,BWONGYERA,411,NTUNGAMO
41110102,KAKIIKA,411101,BWONGYERA,411,NTUNGAMO
41110103,KATOMI,411101,BWONGYERA,411,NTUNGAMO
41110104,KITOJO,411101,BWONGYERA,411,NTUNGAMO
41110105,KYABASHENYI,411101,BWONGYERA,411,NTUNGAMO
41110106,KYARUHUGA,411101,BWONGYERA,411,NTUNGAMO
41110107,NYABUBARE,411101,BWONGYERA,411,NTUNGAMO
41110108,NYAMUNUKA TOWN BOARD,411101,BWONGYERA,411,NTUNGAMO
41110109,RWANDA,411101,BWONGYERA,411,NTUNGAMO
41110201,BUTANDA,411102,IHUNGA,411,NTUNGAMO
41110202,KAGAMBA,411102,IHUNGA,411,NTUNGAMO
41110203,KITONDO,411102,IHUNGA,411,NTUNGAMO
41110204,NYAKIBIGI,411102,IHUNGA,411,NTUNGAMO
41110205,RUTUNGURU,411102,IHUNGA,411,NTUNGAMO
41110301,IBAARE,411103,KIBATSI,411,NTUNGAMO
41110302,KIBARUKO,411103,KIBATSI,411,NTUNGAMO
41110303,NYAMUGOYE,411103,KIBATSI,411,NTUNGAMO
41110304,RUKARANGO,411103,KIBATSI,411,NTUNGAMO
41110305,RUKONI,411103,KIBATSI,411,NTUNGAMO
41110401,KANYAMPUMO,411104,NYABIHOKO,411,NTUNGAMO
41110402,KINONI,411104,NYABIHOKO,411,NTUNGAMO
41110403,KIYAGA,411104,NYABIHOKO,411,NTUNGAMO
41110404,NKONGORO,411104,NYABIHOKO,411,NTUNGAMO
41110405,NYABUSHENYI,411104,NYABIHOKO,411,NTUNGAMO
41110406,RUKANGA,411104,NYABIHOKO,411,NTUNGAMO
41110501,CENTRAL WARD,411105,RWASHAMAIRE TOWN COUNCIL,411,NTUNGAMO
41110502,KAKIIKA WARD,411105,RWASHAMAIRE TOWN COUNCIL,411,NTUNGAMO
41110503,OMUKIMWANI WARD,411105,RWASHAMAIRE TOWN COUNCIL,411,NTUNGAMO
41110504,WESTERN WARD,411105,RWASHAMAIRE TOWN COUNCIL,411,NTUNGAMO
41120101,CENTRAL WARD,411201,CENTRAL DIVISION,411,NTUNGAMO
41120102,KIKONI WARD,411201,CENTRAL DIVISION,411,NTUNGAMO
41120201,KYAMATE WARD,411202,EASTERN DIVISION,411,NTUNGAMO
41120202,PARK WARD,411202,EASTERN DIVISION,411,NTUNGAMO
41120301,KAHUNGA WARD,411203,WESTERN DIVISION,411,NTUNGAMO
41120302,MUKO WARD,411203,WESTERN DIVISION,411,NTUNGAMO
41130101,BUHANAMA,411301,ITOJO,411,NTUNGAMO
41130102,ITOJO,411301,ITOJO,411,NTUNGAMO
41130103,NYONGOZI,411301,ITOJO,411,NTUNGAMO
41130104,RUHANGA,411301,ITOJO,411,NTUNGAMO
41130201,BAKIHAREIRE,411302,KITWE TOWN COUNCIL,411,NTUNGAMO
41130202,KABIMBIRI,411302,KITWE TOWN COUNCIL,411,NTUNGAMO
41130203,KABOBO,411302,KITWE TOWN COUNCIL,411,NTUNGAMO
41130204,KITWE CENTRAL,411302,KITWE TOWN COUNCIL,411,NTUNGAMO
41130205,NSHENYI,411302,KITWE TOWN COUNCIL,411,NTUNGAMO
41130206,OMUKIBAARE,411302,KITWE TOWN COUNCIL,411,NTUNGAMO
41130301,BUTARE,411303,NTUNGAMO,411,NTUNGAMO
41130302,KAHUNGA,411303,NTUNGAMO,411,NTUNGAMO
41130303,KIKONI,411303,NTUNGAMO,411,NTUNGAMO
